id,title,original_name,url,duration,count,liked_count,album_id,album_code,album_title,album_year,artists,languages
883,NGIN - Mera Dil Yeh Pukare Aaja.mp3,Mera Dil Yeh Pukare Aaja,songs-file/NGIN%20-%20Mera%20Dil%20Yeh%20Pukare%20Aaja.mp3,194.08979591836734,0,0,572,NGIN,Nagin,1954,Lata Mangeshkar,Hindi
884,BM - Gunaah.mp3,Gunaah,songs-file/BM%20-%20Gunaah.mp3,289.2016326530612,0,0,60,BM,Blood Money,2012,"Jeet Ganguly, Mustafa Zahid",Hindi
885,M3 - Hum Jee Lenge.mp3,Hum Jee Lenge,songs-file/M3%20-%20Hum%20Jee%20Lenge.mp3,275.304,0,0,261,M3,Murder 3,2013,Mustafa Zahid,Hindi
886,"INCPON - Non, je ne regrette rien.mp3","Non, je ne regrette rien",songs-file/INCPON%20-%20Non%2C%20je%20ne%20regrette%20rien.mp3,142.55020408163264,0,0,573,INCPON,Inception,2010,Édith Piaf,French
887,UPHRIS - Amour plastique.mp3,Amour plastique,songs-file/UPHRIS%20-%20Amour%20plastique.mp3,232.17632653061224,0,0,574,UPHRIS,Euphories,2021,"Adèle Castillon, Mattyeux",French
888,UTPA - FE!N.mp3,FE!N,songs-file/UTPA%20-%20FE!N.mp3,209.6326530612245,0,0,575,UTPA,UTOPIA,2023,Travis Scott,English
890,AMDGMAAF - Runaway.mp3,Runaway,songs-file/AMDGMAAF%20-%20Runaway.mp3,249.9395918367347,0,0,577,AMDGMAAF,All My Demons Greeting Me as a Friend,2016,AURORA,English
891,BgDGs - Big Dawgs.mp3,Big Dawgs,songs-file/BgDGs%20-%20Big%20Dawgs.mp3,188.13387755102042,0,0,578,BgDGs,Big Dawgs,2024,HanuMankind,English
892,Мйм - Мой мармеладный (Tiktok version).mp3,Мой мармеладный (Tiktok version),songs-file/Мйм - Мой мармеладный (Tiktok version).mp3,204.04244897959182,0,0,580,Мйм,Мой мармеладный (Я не права) (My marmalade),2010,Катя Лель (Katya Lel),Russian
893,Мйм - Мой мармеладный (Original).mp3,Мой мармеладный (Original),songs-file/Мйм - Мой мармеладный (Original).mp3,200.96,0,0,580,Мйм,Мой мармеладный (Я не права) (My marmalade),2010,Катя Лель (Katya Lel),Russian
894,SXBT - Mr. Saxobeat.mp3,Mr. Saxobeat,songs-file/SXBT%20-%20Mr.%20Saxobeat.mp3,193.5934693877551,0,0,581,SXBT,Saxobeat,2011,Alexandra Stan,English
895,KNPH - Na Tum Jano Na Hum.mp3,Na Tum Jano Na Hum,songs-file/KNPH%20-%20Na%20Tum%20Jano%20Na%20Hum.mp3,395.31102040816324,0,0,206,KNPH,Kaho Naa... Pyaar Hai,1999,Lucky Ali,Hindi
896,SUNOH - O Sanam.mp3,O Sanam,songs-file/SUNOH%20-%20O%20Sanam.mp3,223.05959183673468,0,0,582,SUNOH,Sunoh,1995,Lucky Ali,Hindi
897,TMSHA - Agar Tum Saath Ho.mp3,Agar Tum Saath Ho,songs-file/TMSHA%20-%20Agar%20Tum%20Saath%20Ho.mp3,341.0808163265306,0,0,583,TMSHA,Tamasha,2015,"Alka Yagnik, Arijit Singh",Hindi
898,TMSHA - Safarnama.mp3,Safarnama,songs-file/TMSHA%20-%20Safarnama.mp3,251.42857142857142,0,0,583,TMSHA,Tamasha,2015,Lucky Ali,Hindi
899,CKTF - Love Nwantiti (Slowed).mp3,Love Nwantiti (Slowed),songs-file/CKTF%20-%20Love%20Nwantiti%20(Slowed).mp3,243.04326530612244,0,0,584,CKTF,CKay the First,2019,CKay,English
900,ATNTION - Attention (Slowed & Reverb).mp3,Attention (Slowed & Reverb),songs-file/ATNTION%20-%20Attention%20(Slowed%20%26%20Reverb).mp3,232.82938775510203,0,0,585,ATNTION,Attention,2017,Charlie Puth,English
901,COP - Conquest of Paradise.mp3,Conquest of Paradise,songs-file/COP%20-%20Conquest%20of%20Paradise.mp3,142.75918367346938,0,0,586,COP,1492: Conquest of Paradise,1992,Vangelis,"BGM, English"
902,G - Barso Re.mp3,Barso Re,songs-file/G%20-%20Barso%20Re.mp3,282.51428571428573,0,0,145,G,Guru,2007,"Shreya Ghoshal, A. R. Rahman, Udai Mazumdar",Hindi
903,KETGRL - Sleepwalker.mp3,Sleepwalker,songs-file/KETGRL%20-%20Sleepwalker.mp3,210.2595918367347,0,0,587,KETGRL,Ketamine Girl,2023,akiaura,English
904,STRBY - Starboy (Sped Up & Reverb).mp3,Starboy (Sped Up & Reverb),songs-file/STRBY%20-%20Starboy%20(Sped%20Up%20%26%20Reverb).mp3,214.83102040816325,0,0,588,STRBY,Starboy,2016,Abel Tesfaye,English
905,MEMR - Fainted (Sped Up).mp3,Fainted (Sped Up),songs-file/MEMR%20-%20Fainted%20(Sped%20Up).mp3,198.19102040816327,0,0,701,FNTD,Fainted,2024,Narvent,"BGM, English"
906,MEMR - CRYSTAL DREAMS.mp3,CRYSTAL DREAMS,songs-file/MEMR%20-%20CRYSTAL%20DREAMS.mp3,190.0930612244898,0,0,700,CRYDRM,CRYSTAL DREAMS,2024,Narvent,"BGM, English"
907,MEMR - SEA OF FEELINGS.mp3,SEA OF FEELINGS,songs-file/MEMR%20-%20SEA%20OF%20FEELINGS.mp3,172.4604081632653,0,0,699,SEOFILNGS,SEA OF FEELINGS,2024,Narvent,"BGM, English"
908,MEMR - The Perfect Girl.mp3,The Perfect Girl,songs-file/MEMR%20-%20The%20Perfect%20Girl.mp3,119.51020408163265,0,0,698,TPRFGIR,The Perfect Girl,2024,Narvent,"BGM, English"
909,MEMR - Her Eyes.mp3,Her Eyes,songs-file/MEMR%20-%20Her%20Eyes.mp3,244.32326530612244,0,0,697,HREYS,Her Eyes,2024,Narvent,"BGM, English"
910,MEMR - Obsessed.mp3,Obsessed,songs-file/MEMR%20-%20Obsessed.mp3,198.7395918367347,0,0,696,OBSSD,Obsessed,2024,Narvent,"BGM, English"
911,MEMR - Vintage Sadness.mp3,Vintage Sadness,songs-file/MEMR%20-%20Vintage%20Sadness.mp3,223.6865306122449,0,0,695,VNTGSAD,Vintage Sadness,2024,Narvent,"BGM, English"
912,MEMR - Fake Love.mp3,Fake Love,songs-file/MEMR%20-%20Fake%20Love.mp3,180.08816326530612,0,0,694,FKLV,Fake Love,2024,Narvent,"BGM, English"
913,MEMR - Worship Me.mp3,Worship Me,songs-file/MEMR%20-%20Worship%20Me.mp3,214.23020408163265,0,0,693,WRSHIPME,Worship Me,2024,Narvent,"BGM, English"
914,MEMR - Real For Me.mp3,Real For Me,songs-file/MEMR%20-%20Real%20For%20Me.mp3,177.03183673469388,0,0,692,REL4ME,Real For Me,2024,Narvent,"BGM, English"
915,MEMR - Partiality.mp3,Partiality,songs-file/MEMR%20-%20Partiality.mp3,196.88489795918366,0,0,691,PRTILTY,Partiality,2023,Narvent,"BGM, English"
916,MEMR - First Snow.mp3,First Snow,songs-file/MEMR%20-%20First%20Snow.mp3,206.18448979591838,0,0,690,FSTSNO,First Snow,2023,Narvent,"BGM, English"
917,MEMR - Daydream.mp3,Daydream,songs-file/MEMR%20-%20Daydream.mp3,173.7404081632653,0,0,689,DYDRM,Daydream,2024,Narvent,"BGM, English"
918,MEMR - Florescence.mp3,Florescence,songs-file/MEMR%20-%20Florescence.mp3,181.1069387755102,0,0,688,FLRSCNCE,Florescence,2024,Narvent,"BGM, English"
919,MEMR - Shattered Memories.mp3,Shattered Memories,songs-file/MEMR%20-%20Shattered%20Memories.mp3,183.82367346938776,0,0,687,SHTRDMMRES,Shattered Memories,2024,Narvent,"BGM, English"
920,MEMR - Miss You.mp3,Miss You,songs-file/MEMR%20-%20Miss%20You.mp3,254.92897959183674,0,0,686,MISU,Miss You,2024,Narvent,"BGM, English"
921,MEMR - Winter Memories.mp3,Winter Memories,songs-file/MEMR%20-%20Winter%20Memories.mp3,179.4612244897959,0,0,685,WNTRMMRES,Winter Memories,2024,Narvent,"BGM, English"
922,MEMR - Lost Memory.mp3,Lost Memory,songs-file/MEMR%20-%20Lost%20Memory.mp3,158.27591836734695,0,0,684,LSTMMRY,Lost Memory,2024,Narvent,"BGM, English"
923,MEMR - Moonlit.mp3,Moonlit,songs-file/MEMR%20-%20Moonlit.mp3,169.2995918367347,0,0,683,MONLIT,Moonlit,2024,Narvent,"BGM, English"
924,MEMR - Euphoria.mp3,Euphoria,songs-file/MEMR%20-%20Euphoria.mp3,202.10938775510203,0,0,682,UPHRIA,Euphoria (Memory Reboot),2024,Narvent,"BGM, English"
925,MEMR - BRODYAGA SYNTH.mp3,BRODYAGA SYNTH,songs-file/MEMR%20-%20BRODYAGA%20SYNTH.mp3,161.98530612244897,0,0,681,BDYSNTH,BRODYAGA SYNTH,2024,Narvent,"BGM, English"
926,MEMR - Revival.mp3,Revival,songs-file/MEMR%20-%20Revival.mp3,230.4522448979592,0,0,680,RVIVL,Revival,2024,Narvent,"BGM, English"
927,MEMR - Interlinked.mp3,Interlinked,songs-file/MEMR%20-%20Interlinked.mp3,206.7330612244898,0,0,679,INTRLNKD,Interlinked,2024,Narvent,"BGM, English"
928,MEMR - Isolated Reality.mp3,Isolated Reality,songs-file/MEMR%20-%20Isolated%20Reality.mp3,194.37714285714284,0,0,678,ISRL,Isolated Reality,2024,Narvent,"BGM, English"
929,MEMR - Silent Tears.mp3,Silent Tears,songs-file/MEMR%20-%20Silent%20Tears.mp3,167.62775510204082,0,0,677,SLTR,Silent Tears,2024,Narvent,"BGM, English"
930,Titnic - My Heart Will Go On (Titanic).mp3,My Heart Will Go On (Titanic),songs-file/Titnic%20-%20My%20Heart%20Will%20Go%20On%20(Titanic).mp3,269.5314285714286,0,0,528,Titnic,Titanic,1997,James Horner,Instrumental
931,MNM - Песня юного художника (Song of the Young Artist).mp3,Песня юного художника (Song of the Young Artist),songs-file/MNM - Песня юного художника (Song of the Young Artist).mp3,123.01061224489796,0,0,589,MNM,Маша и Медведь (Masha and the Bear),2009,Alina Kukushkina,"Russian, Cartoon"
932,CtDprsd - CUTE DEPRESSED.mp3,CUTE DEPRESSED,songs-file/CtDprsd%20-%20CUTE%20DEPRESSED.mp3,97.07102040816326,0,0,590,CtDprsd,CUTE DEPRESSED,2024,Dyan Dxddy,"BGM, English"
933,SLY - SLAY!.mp3,SLAY!,songs-file/SLY%20-%20SLAY!.mp3,121.39102040816327,0,0,591,SLY,SLAY!,2024,Eternxlkz,"BGM, English"
934,MntgmC - MONTAGEM CORAL.mp3,MONTAGEM CORAL,songs-file/MntgmC%20-%20MONTAGEM%20CORAL.mp3,145.13632653061225,0,0,592,MntgmC,MONTAGEM CORAL,2023,Eru Flow Flame,"BGM, English"
935,ZDIVK - DERNIERE DANCE FUNK.mp3,DERNIERE DANCE FUNK,songs-file/ZDIVK%20-%20DERNIERE%20DANCE%20FUNK.mp3,91.55918367346939,0,0,593,ZDIVK,Zodivk,2024,Zodivk,"BGM, English"
936,LLYB - LOVELY BASTARDS.mp3,LOVELY BASTARDS,songs-file/LLYB%20-%20LOVELY%20BASTARDS.mp3,116.21877551020408,0,0,594,LLYB,LOVELY BASTARDS,2023,"ZWE1HVNDXR, yatashigang","BGM, English"
937,ApsraMsic - Pichhe Pichhe.mp3,Pichhe Pichhe,songs-file/ApsraMsic%20-%20Pichhe%20Pichhe.mp3,167.184,0,0,595,ApsraMsic,Apsara Music,2024,Abhinay Sharma,Hindi
938,COP - Conquest of Paradise (Original).mp3,Conquest of Paradise (Original),songs-file/COP%20-%20Conquest%20of%20Paradise%20(Original).mp3,288.1385625,0,0,586,COP,1492: Conquest of Paradise,1992,Vangelis,"BGM, English"
939,BHBH - Mere Dholna.mp3,Mere Dholna,songs-file/BHBH%20-%20Mere%20Dholna.mp3,407.06612244897957,0,0,55,BHBH,Bhool Bhulaiyaa,2007,"M. G. Sreekumar, Shreya Ghoshal",Hindi
940,COF - Chariots of Fire.mp3,Chariots of Fire,songs-file/COF%20-%20Chariots%20of%20Fire.mp3,206.6343537414966,0,0,596,COF,Chariots of Fire,1981,Vangelis,"BGM, English"
941,FAWADHA - Usurper.mp3,Usurper,songs-file/FAWADHA%20-%20Usurper.mp3,216.73795918367347,0,0,597,FAWADHA,Fallen Angel (We're All Down Here Alone),2024,NXCRE,English
942,GsP - Gangsta's Paradise.mp3,Gangsta's Paradise,songs-file/GsP%20-%20Gangsta's%20Paradise.mp3,256.18285714285713,0,0,598,GsP,Gangsta's Paradise,1995,Coolio,English
943,TUV - Venger (5th Track).mp3,Venger (5th Track),songs-file/TUV%20-%20Venger%20(5th%20Track).mp3,308.304,0,0,599,TUV,The Uncanny Valley,2020,Perturbator,English
944,WdSy - Suicide Year.mp3,Suicide Year,songs-file/WdSy%20-%20Suicide%20Year.mp3,92.04,0,0,600,WdSy,Weedmane & Suicideyear,2020,Narvent,"BGM, English"
945,AMWTM - Killers From the Northside.mp3,Killers From the Northside,songs-file/AMWTM%20-%20Killers%20From%20the%20Northside.mp3,187.536,0,0,601,AMWTM,A MILLION WAYS TO MURDER,2023,KORDHELL,"BGM, English"
946,Albi - Alibi.mp3,Alibi,songs-file/Albi%20-%20Alibi.mp3,155.16,0,0,602,Albi,Alibi,2024,Sevdaliza,English
947,Pris - Paris.mp3,Paris,songs-file/Pris%20-%20Paris.mp3,209.808,0,0,603,Pris,Paris,2016,Else,"BGM, English"
948,FMF - Love Is a Long Road.mp3,Love Is a Long Road,songs-file/FMF%20-%20Love%20Is%20a%20Long%20Road.mp3,247.008,0,0,604,FMF,Full Moon Fever,1989,Tom Petty,English
949,WIL - Rockabye.mp3,Rockabye,songs-file/WIL%20-%20Rockabye.mp3,253.96244897959184,0,0,605,WIL,What Is Love?,2018,Clean Bandit,English
950,Clage - Don't Let Me Down.mp3,Don't Let Me Down,songs-file/Clage%20-%20Don't%20Let%20Me%20Down.mp3,217.9395918367347,0,0,606,Clage,Collage,2016,The Chainsmokers,English
951,CrimEP - Crimson.mp3,Crimson,songs-file/CrimEP%20-%20Crimson.mp3,198.504,0,0,607,CrimEP,Crimson - EP,2019,Chase Goehring,English
952,Mltdwn - Timber.mp3,Timber,songs-file/Mltdwn%20-%20Timber.mp3,214.056,0,0,608,Mltdwn,Meltdown,2013,Pitbull,English
953,SnL - Bailando.mp3,Bailando,songs-file/SnL%20-%20Bailando.mp3,286.824,0,0,609,SnL,Sex and Love,2014,Enrique Iglesias,Spanish
955,SLR - Súbeme la radio.mp3,Súbeme la radio,songs-file/SLR - Súbeme la radio.mp3,232.608,0,0,610,SLR,Súbeme la radio,2017,Enrique Iglesias,Spanish
956,MINLE - Poopol Poopol (Instrumental).mp3,Poopol Poopol (Instrumental),songs-file/MINLE%20-%20Poopol%20Poopol%20(Instrumental).mp3,116.64,0,0,611,MINLE,Minnalae,2001,Tippu,"BGM, Tamil"
957,DISNM - Death Is No More.mp3,Death Is No More,songs-file/DISNM%20-%20Death%20Is%20No%20More.mp3,138.528,0,0,612,DISNM,Death Is No More,2021,BLESSED MANE,"BGM, English"
958,MIMM - Murder in My Mind.mp3,Murder in My Mind,songs-file/MIMM%20-%20Murder%20in%20My%20Mind.mp3,145.056,0,0,613,MIMM,Murder in My Mind,2023,KORDHELL,"BGM, English"
959,Phntn - Saware.mp3,Saware,songs-file/Phntn%20-%20Saware.mp3,321.41061224489795,0,0,614,Phntn,Phantom,2015,Arijit Singh,Hindi
960,BIBA - BIBA.mp3,BIBA,songs-file/BIBA%20-%20BIBA.mp3,175.77795918367346,0,0,615,BIBA,BIBA,2019,"Marshmello, Pritam Chakraborty",Hindi
961,Aln - Alone (Marshmello).mp3,Alone (Marshmello),songs-file/Aln%20-%20Alone%20(Marshmello).mp3,199.54938775510203,0,0,616,Aln,Alone - Marshmello,2016,Marshmello,"BGM, English"
962,TSpctre - The Spectre.mp3,The Spectre,songs-file/TSpctre%20-%20The%20Spectre.mp3,193.85469387755103,0,0,617,TSpctre,The Spectre,2017,Alan Walker,"BGM, English"
963,HpyN - Happy Nation.mp3,Happy Nation,songs-file/HpyN%20-%20Happy%20Nation.mp3,255.456,0,0,618,HpyN,Happy Nation,1992,Ace Of Base,"Latin, English"
964,III - Kerosene.mp3,Kerosene,songs-file/III%20-%20Kerosene.mp3,192.12,0,0,619,III,III,2012,Crystal Castles,"BGM, English"
965,ETZ - sudno (Boris Ryzhy).mp3,sudno (Boris Ryzhy),songs-file/ETZ%20-%20sudno%20(Boris%20Ryzhy).mp3,149.136,0,0,620,ETZ,Etazhi,2018,Molchat Doma,Russian
966,Clndstn - Clandestina.mp3,Clandestina,songs-file/Clndstn%20-%20Clandestina.mp3,146.184,0,0,621,Clndstn,Clandestina,2000,JVSTIN,"Spanish, French"
967,FstAva - Fast Ava.mp3,Fast Ava,songs-file/FstAva%20-%20Fast%20Ava.mp3,182.76,0,0,622,FstAva,Fast Ava,2014,FAMY,English
968,NSLQVPM - MONACO.mp3,MONACO,songs-file/NSLQVPM%20-%20MONACO.mp3,267.408,0,0,623,NSLQVPM,Nadie Sabe Lo Que Va a Pasar Mañana,2023,Bad Bunny,Spanish
969,FLXWV - Fluxxwave.mp3,Fluxxwave,songs-file/FLXWV%20-%20Fluxxwave.mp3,150.48,0,0,624,FLXWV,Fluxxwave,2023,Clovis Reyes,"BGM, English"
970,FLXWV - Fluxxwave (Slowed + Reverb).mp3,Fluxxwave (Slowed + Reverb),songs-file/FLXWV - Fluxxwave (Slowed + Reverb).mp3,161.808,0,0,624,FLXWV,Fluxxwave,2023,Clovis Reyes,"BGM, English"
971,"WFW - Alone, Pt. II.mp3","Alone, Pt. II",songs-file/WFW%20-%20Alone%2C%20Pt.%20II.mp3,179.328,0,0,625,WFW,World of Walker,2021,"Alan Walker, Ava Max",English
972,DB - Bhaag D.K. Bose.mp3,Bhaag D.K. Bose,songs-file/DB%20-%20Bhaag%20D.K.%20Bose.mp3,241.37142857142857,0,0,93,DB,Delhi Belly,2011,Ram Sampath,Hindi
973,TrInzr - Tera Intezar.mp3,Tera Intezar,songs-file/TrInzr%20-%20Tera%20Intezar.mp3,297.1689795918367,0,0,626,TrInzr,Tera Intezar (Rahul Vaidya),2005,Rahul Vaidya,Hindi
974,MBKD - Madhubala.mp3,Madhubala,songs-file/MBKD%20-%20Madhubala.mp3,263.0791836734694,0,0,252,MBKD,Mere Brother Ki Dulhan,2011,"Sreerama Chandra, Shweta Pandit, Ali Zafar",Hindi
975,HSLRIM - Hislerim.mp3,Hislerim,songs-file/HSLRIM%20-%20Hislerim.mp3,214.85714285714286,0,0,627,HSLRIM,Hislerim,2018,"Zerrin, Serhat Durmus",Turkish
976,SHRA - Sahara (Hensonn).mp3,Sahara (Hensonn),songs-file/SHRA%20-%20Sahara%20(Hensonn).mp3,171.48,0,0,628,SHRA,Sahara,2021,Hensonn,"BGM, English"
977,SAL - Unke Nashe Mein.mp3,Unke Nashe Mein,songs-file/SAL%20-%20Unke%20Nashe%20Mein.mp3,290.06367346938777,0,0,629,SAL,Shootout at Lokhandwala,2007,"Sukhwinder Singh, Anand Raj Anand, Mika Singh",Hindi
978,OSO - Dastaan-E-Om Shanti Om.mp3,Dastaan-E-Om Shanti Om,songs-file/OSO%20-%20Dastaan-E-Om%20Shanti%20Om.mp3,431.36,0,0,277,OSO,Om Shanti Om,2007,Shaan,Hindi
979,CASH -  Zara Bach Ke Jee (Kickin It Rockin It Mix).mp3,Zara Bach Ke Jee (Kickin It Rockin It Mix),songs-file/CASH%20-%20%20Zara%20Bach%20Ke%20Jee%20(Kickin%20It%20Rockin%20It%20Mix).mp3,216.89469387755102,0,0,630,CASH,Cash,2007,"Anushka Manchanda, Vishal Dadlani, Shekhar Ravjiani",Hindi
980,BHBH - Allah Hafiz.mp3,Allah Hafiz,songs-file/BHBH%20-%20Allah%20Hafiz.mp3,273.94612244897957,0,0,55,BHBH,Bhool Bhulaiyaa,2007,KK,Hindi
981,APNE - Dekhoon Tujhe to Pyar Aaye.mp3,Dekhoon Tujhe to Pyar Aaye,songs-file/APNE%20-%20Dekhoon%20Tujhe%20to%20Pyar%20Aaye.mp3,289.9591836734694,0,0,631,APNE,Apne (अपने),2007,"Akriti Kakar, Sameer Anjaan, Himesh Reshammiya",Hindi
982,APKSUR - Tera Mera Milna.mp3,Tera Mera Milna,songs-file/APKSUR%20-%20Tera%20Mera%20Milna.mp3,350.649625,0,0,471,APKSUR,Aap Kaa Surroor,2007,"Shreya Ghoshal, Himesh Reshammiya",Hindi
983,MP3 - Mera Pehla Pehla Pyaar.mp3,Mera Pehla Pehla Pyaar,songs-file/MP3%20-%20Mera%20Pehla%20Pehla%20Pyaar.mp3,274.7820408163265,0,0,632,MP3,MP3: Mera Pehla Pehla Pyaar,2007,KK,Hindi
984,RAVN - Behene De Mujhe Behene De.mp3,Behene De Mujhe Behene De,songs-file/RAVN%20-%20Behene%20De%20Mujhe%20Behene%20De.mp3,370.12897959183675,0,0,302,RAVN,Raavan,2010,"Mohammed Irfan, A. R. Rahman, Karthik",Hindi
985,AA - Aas Paas Khuda.mp3,Aas Paas Khuda,songs-file/AA%20-%20Aas%20Paas%20Khuda.mp3,321.12326530612245,0,0,30,AA,Anjaana Anjaani,2010,Rahat Fateh Ali Khan,Hindi
986,KMBKTISQ - Bebo.mp3,Bebo,songs-file/KMBKTISQ%20-%20Bebo.mp3,261.7208163265306,0,0,633,KMBKTISQ,Kambakkht Ishq,2009,Alisha Chinai,Hindi
987,KMBKTISQ - Kambakkht Ishq.mp3,Kambakkht Ishq,songs-file/KMBKTISQ%20-%20Kambakkht%20Ishq.mp3,293.19836734693877,0,0,633,KMBKTISQ,Kambakkht Ishq,2009,"Sunidhi Chauhan, KK, Anu Malik",Hindi
988,KMBKTISQ - Om Mangalam.mp3,Om Mangalam,songs-file/KMBKTISQ%20-%20Om%20Mangalam.mp3,264.33306122448977,0,0,633,KMBKTISQ,Kambakkht Ishq,2009,RDB,Hindi
989,OUaTiM - I AM IN LOVE.mp3,I AM IN LOVE,songs-file/OUaTiM%20-%20I%20AM%20IN%20LOVE.mp3,287.0334693877551,0,0,279,OUaTiM,Once Upon a Time in Mumbai,2010,"Dominique Cerejo, Pritam Chakraborty, KK",Hindi
990,DRMLND - Heat Waves.mp3,Heat Waves,songs-file/DRMLND%20-%20Heat%20Waves.mp3,235.1281632653061,0,0,634,DRMLND,Dreamland,2020,Glass Animals,English
991,CCtC - S.I.D.H.U.mp3,S.I.D.H.U,songs-file/CCtC%20-%20S.I.D.H.U.mp3,304.6922448979592,0,0,77,CCtC,Chandni Chowk to China,2009,Kailash Kher,Hindi
992,CCtC - CHAK LEIN DE.mp3,CHAK LEIN DE,songs-file/CCtC%20-%20CHAK%20LEIN%20DE.mp3,263.0530612244898,0,0,77,CCtC,Chandni Chowk to China,2009,Kailash Kher,Hindi
993,KTS - PEHLI BAAR MOHABBAT.mp3,PEHLI BAAR MOHABBAT,songs-file/KTS%20-%20PEHLI%20BAAR%20MOHABBAT.mp3,324.98938775510203,0,0,211,KTS,Kaminey: The Scoundrels,2009,"Mohit Chauhan, Gulzar, Vishal Bhardwaj",Hindi
994,WNTD - Dil Leke.mp3,Dil Leke,songs-file/WNTD%20-%20Dil%20Leke.mp3,275.2522448979592,0,0,635,WNTD,Wanted,2009,"Shreya Ghoshal, Shaan, Wajid Ali",Hindi
995,DDD - Baamulaiza.mp3,Baamulaiza,songs-file/DDD%20-%20Baamulaiza.mp3,290.9779591836735,0,0,92,DDD,De Dana Dan,2009,"Dominique Cerejo, Mika Singh",Hindi
996,JTMWN - Nazrein Karam.mp3,Nazrein Karam,songs-file/JTMWN%20-%20Nazrein%20Karam.mp3,329.53469387755104,0,0,636,JTMWN,Jashnn: The Music Within,2009,"Shreya Ghoshal, KK",Hindi
997,ADZ - Gazab.mp3,Gazab,songs-file/ADZ%20-%20Gazab.mp3,248.68571428571428,0,0,637,ADZ,Aa Dekhen Zara,2009,"Sunidhi Chauhan, Shaan",Hindi
998,LAK - Chor Bazaari.mp3,Chor Bazaari,songs-file/LAK%20-%20Chor%20Bazaari.mp3,259.5004081632653,0,0,239,LAK,Love Aaj Kal,2009,"Sunidhi Chauhan, Neeraj Shridhar",Hindi
999,LUCK - Jee Le (Luck).mp3,Jee Le (Luck),songs-file/LUCK%20-%20Jee%20Le%20(Luck).mp3,270.96816326530615,0,0,240,LUCK,Luck,2009,"Shruti Pathak, Naresh Kamath, Salim–Sulaiman, Anvita Dutt Guptan",Hindi
1000,WNTD - Jalwa - Wanted.mp3,Jalwa - Wanted,songs-file/WNTD%20-%20Jalwa%20-%20Wanted.mp3,271.6212244897959,0,0,635,WNTD,Wanted,2009,"Wajid Ali, Earl D'Souza",Hindi
1001,WNTD - Love Me Love Me.mp3,Love Me Love Me,songs-file/WNTD%20-%20Love%20Me%20Love%20Me.mp3,246.20408163265307,0,0,635,WNTD,Wanted,2009,"Amrita Kak, Wajid Ali",Hindi
1002,WNTD - LE LE MAZAA LE.mp3,LE LE MAZAA LE,songs-file/WNTD%20-%20LE%20LE%20MAZAA%20LE.mp3,251.8204081632653,0,0,635,WNTD,Wanted,2009,"Teesha Nigam, Rishikesh Kamerkar, Sowmya Raoh, Wajid Ali",Hindi
1003,LUCK - AAZMA (LUCK IS THE KEY).mp3,AAZMA (LUCK IS THE KEY),songs-file/LUCK%20-%20AAZMA%20(LUCK%20IS%20THE%20KEY).mp3,333.9755102040816,0,0,240,LUCK,Luck,2009,"Shabbir Ahmed, Shruti Haasan, Salim–Sulaiman, Clinton Cerejo",Hindi
1004,LUCK - Luck Aazma.mp3,Luck Aazma,songs-file/LUCK%20-%20Luck%20Aazma.mp3,279.9020408163265,0,0,240,LUCK,Luck,2009,"Sukhwinder Singh, Shabbir Ahmed, Satya Hinduja, Salim–Sulaiman",Hindi
1005,TRRP - Hey Shona.mp3,Hey Shona,songs-file/TRRP%20-%20Hey%20Shona.mp3,319.3469387755102,0,0,638,TRRP,Ta Ra Rum Pum,2007,"Sunidhi Chauhan, Shaan",Hindi
1006,CDINDA - Maula Mere Lele Meri Jaan.mp3,Maula Mere Lele Meri Jaan,songs-file/CDINDA%20-%20Maula%20Mere%20Lele%20Meri%20Jaan.mp3,288.4179591836735,0,0,639,CDINDA,Chak De! India,2007,"Krishna Beuraa, Salim Merchant, Salim–Sulaiman",Hindi
1007,PRTNR - SONI DE NAKHRE.mp3,SONI DE NAKHRE,songs-file/PRTNR%20-%20SONI%20DE%20NAKHRE.mp3,260.98938775510203,0,0,492,PRTNR,Partner,2007,"Shabbir Ahmed, Labh Janjua, Sneha Pant, Wajid Ali",Hindi
1008,LIAM - O Meri Jaan.mp3,O Meri Jaan,songs-file/LIAM%20-%20O%20Meri%20Jaan.mp3,305.65877551020407,0,0,446,LIAM,Life in a... Metro,2007,"Pritam Chakraborty, KK, Suhail Kaul",Hindi
1009,CDINDA - Badal Pe Paon Hain.mp3,Badal Pe Paon Hain,songs-file/CDINDA%20-%20Badal%20Pe%20Paon%20Hain.mp3,243.98367346938775,0,0,639,CDINDA,Chak De! India,2007,Hema Sardesai,Hindi
1010,NmsteLndn - Chakna Chakna.mp3,Chakna Chakna,songs-file/NmsteLndn%20-%20Chakna%20Chakna.mp3,345.75673469387755,0,0,507,NmsteLndn,Namastey London,2007,Himesh Reshammiya,Hindi
1011,KARZ - Tandoori Nights.mp3,Tandoori Nights,songs-file/KARZ%20-%20Tandoori%20Nights.mp3,351.52979591836737,0,0,216,KARZ,Karzzzz,2008,"Akbar Sami, Sunidhi Chauhan, Sameer Anjaan, Himesh Reshammiya",Hindi
1012,TSHN - Dil Dance Maare.mp3,Dil Dance Maare,songs-file/TSHN%20-%20Dil%20Dance%20Maare.mp3,325.01551020408164,0,0,360,TSHN,Tashan,2008,"Sukhwinder Singh, Sunidhi Chauhan, Udit Narayan",Hindi
